M00889	KEGG	Puromycin biosynthesis, ATP => puromycin	K12628 K12629 K12630 K12631 K12632 K12633 K12634 K12635 K12636
M00890	KEGG	Roseoflavin biosynthesis, FMN => roseoflavin	K22598 -- K22269
M00891	KEGG	Ditryptophenaline biosynthesis, tryptophan + phenylalanine => ditryptophenaline	K23646 K23647 K21477
M00892	KEGG	UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc	(K00844,K12407,K00845) K01810 K00820 K00621 K01836 K00972
M00893	KEGG	Lovastatin biosynthesis, malonyl-CoA => lovastatin acid	K20981 K20982 K20985 K20980
M00894	KEGG	Cannabidiol biosynthesis, malonyl-CoA => cannabidiol/dronabinol	K20503 K20508 -- K20502 K20501
M00895	KEGG	Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP	K03148+K03154 K03151
M00896	KEGG	Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP	K22699
M00897	KEGG	Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP	K03146
M00898	KEGG	Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP	K03146
M00899	KEGG	Thiamine salvage pathway, HMP/HET => TMP	K00878
M00900	KEGG	Crocin biosynthesis, crocetin => crocin	K21371 K21354
M00901	KEGG	Fumiquinazoline biosynthesis, tryptophan + alanine + anthranilate => fumiquinazoline	K23665 K23666 K23667 K23668
M00902	KEGG	Podophyllotoxin biosynthesis, coniferyl alcohol => podophyllotoxin	K21568 K19650 K21207 K21203 K21205 K21204 K21202
M00903	KEGG	Fosfomycin biosynthesis, phosphoenolpyruvate => fosfomycin	K23999 K09459 K12901 K12902 K24000 K12903
M00904	KEGG	Dapdiamides biosynthesis, L-2,3-diaminopropanoate => dapdiamide A/B/C	K22113 K01957 K22114
M00905	KEGG	Grixazone biosynthesis, aspartate 4-semialdehyde => grixazone B	K18287 K17835 K20204
M00906	KEGG	Ethynylserine biosynthesis, lysine => ethynylserine	K23669 K23670 K23671 K23672 K23673
M00909	KEGG	UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc	(K00845,K25026) (K01810,K13810,K15916) K00820 K03431 K04042
M00910	KEGG	Phenylalanine biosynthesis, chorismate => arogenate => phenylalanine	K01850 K15849 K05359
M00911	KEGG	Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD	K01497 K14654 K14655 --
M00912	KEGG	NAD biosynthesis, tryptophan => quinolinate => NAD	(K00453,K00463) (K01432,K14263,K07130) K00486 K01556 K00452 K00767 (K00969,K06210) (K01916,K01950)
M00913	KEGG	Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate	K00606 K00077
M00914	KEGG	Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA	K00606 K00077 K06982 K09722 K13038 K02201 K09735
M00915	KEGG	Caffeine degradation, caffeine => xanthine	K21722 K21723 K21724
M00916	KEGG	Pyridoxal-P biosynthesis, R5P + glyceraldehyde-3P + glutamine => pyridoxal-P	K06215+K08681
M00917	KEGG	Phytosterol biosynthesis, squalene 2,3-epoxide => campesterol/sitosterol	K01853 K00559 K14423 K23558 -- K08246 K05917 K00222 K01824 K08242
M00918	KEGG	Aerobactin biosynthesis, lysine => aerobactin	K03897 K03896 K03894 K03895
M00919	KEGG	Ectoine degradation, ectoine => aspartate	K15783 K15784 K15785 K15786
M00921	KEGG	Cyclooctatin biosynthesis, dimethylallyl-PP + isopentenyl-PP => cyclooctatin	K13787 K18686 K22997 K22998
M00922	KEGG	CMP-Neu5Ac biosynthesis	K24257 K01654 K00983
M00923	KEGG	UDP-L-FucNAm biosynthesis	K15894 K19068 K24258 K24259
M00924	KEGG	Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide	(K02302,(K02303,K13542) (K02304,K24866)) (K02190,K03795,K22011) K03394 (K05934,K13541,K21479) K05936 (K02189,K13541) K02188 K05895 (K02191 K03399,K00595) K06042 K02224
M00925	KEGG	Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide	(K02303,K13542) (K03394,K13540) K02229 (K05934,K13540,K13541) K05936 K02228 K05895 K00595 K06042 K02224 K02230+K09882+K09883
M00926	KEGG	Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme	K02492 K01845 K01698 K01749 (K01719,K13542) K01599 K00231 K01772 K00435
M00927	KEGG	Gibberellin A12 biosynthesis, GAPP => GA12	K04120 K04121 K04122 K04123
M00928	KEGG	Gibberellin A4/A1 biosynthesis, GA12/GA53 => GA4/GA1	K05282 K04124
M00929	KEGG	Gibberellin A1 biosynthesis, GGPP => GA1	K20657 K21292 K12917 K12918 K12919
M00930	KEGG	Menaquinone biosynthesis, futalosine pathway	K11782 K18285 (K18286,K20810) K11783 K11784 K11785
M00931	KEGG	Menaquinone biosynthesis, modified futalosine pathway	K11782 K18285 K18284 K11784 K11785
M00932	KEGG	Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol	(K02552 K02551 K08680 K02549,K14759) (K01911,K14760) K01661 (K19222,K12073) K23094 K17872 K23095
M00933	KEGG	Plastoquinone biosynthesis, homogentisate + solanesyl-PP => plastoquinol	K12501 K12502
M00934	KEGG	Mycinamicin biosynthesis, malonyl-CoA + methylmalonyl-CoA => protomycinolide IV => mycinamicin II	K24528+K24559+K24560+K24561+K24562 K24529 K24292+K24530 K24531 K21540 K21539 K24390
M00935	KEGG	Methanofuran biosynthesis	K09733 K19793 K07144
M00936	KEGG	Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin	K01593 K24541 K22450 (K22588,K13066)
M00937	KEGG	Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1	K15316 K17643 K17644 K17645 K17652 K17646 K24440 K24855 K17648 K24439 K24856+K24438+K24857+K24858 K17649 K17650 K17651
M00938	KEGG	Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP	(K00525+K00526,K10807+K10808) (K00940,K18533) K01520 (K00560,K13998,K03465) K00943
M00939	KEGG	Pyrimidine degradation, uracil => 3-hydroxypropanoate	K09018+K09024 K09020 K09021 K09023 (K09019,K16066)
M00940	KEGG	Flavanone biosynthesis, p-coumaroyl-CoA => liquiritigenin	K00660+K08243 K01859
M00941	KEGG	Isoflavone biosynthesis, liquiritigenin/naringenin => daidzein/genistein	K13257 K13258
M00942	KEGG	Pterocarpan biosynthesis, daidzein => medicarpin	K13259 K13260 K05281 K13265 K25075
M00943	KEGG	Reticuline biosynthesis, dopamine + 4HPAA => (S)-reticuline	K13382 K13383 K13384 K13385 K13386
M00944	KEGG	Morphine biosynthesis, (S)-reticuline => morphine	K22093 K13391 K13392 K13393 K01742 K14975 K14976 K13394
M00945	KEGG	Sanguinarine biosynthesis, (S)-reticuline => sanguinarine	K00307 K21070 K13395 K13396 K21692 K21693 K22089
M00946	KEGG	Noscapine biosynthesis, (S)-reticuline => noscapine	K00307 K13397 K13395 K13396 K20621 K22094 K22095 K22096 K23157+K23158 K22097 K22098
M00947	KEGG	D-Arginine racemization, D-arginine => L-arginine	K19746 K19744
M00948	KEGG	Hydroxyproline degradation, trans-4-hydroxy-L-proline => 2-oxoglutarate	K12658 (K21060,K22549+K21061+K22550) K21062 K13877
M00949	KEGG	Staphylopine biosynthesis, L-histidine => staphylopine	K01780 K23120 K23122
M00950	KEGG	Biotin biosynthesis, BioU pathway, pimeloyl-ACP/CoA => biotin	K00652 K25570 K01935 K01012
M00951	KEGG	Cremeomycin biosynthesis, aspartate/3,4-AHBA => cremeomycin	K25562 K25597
M00952	KEGG	Benzoxazinoid biosynthesis, indoleglycerol phosphate => DIMBOA-glucoside	K13222 K13223 K13224 K13225 K13226 K13227 K13229 K13230
M00953	KEGG	Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid	K00789 K05953 K14271 K22374 K18054
M00956	KEGG	Lysine degradation, bacteria, L-lysine => succinate	K01582 K09251 K00137 K07250 K00135 K15737 K15736
M00957	KEGG	Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA	K00468 K01506 (K14268,K07250) K00135 ((K15737 K15736),(K01041 K00252 (K01692,K01825,K01782) (K01825,K01782) K00626))
M00958	KEGG	Adenine ribonucleotide degradation, AMP => Urate	((K01490 (K01081,K19970,K03787,K18550)),((K01081,K19970,K11751,K03787,K02566,K08693) (K01488,K19572,K05810))) (K03783,K03784,K09913,K05810) (K00106,K00087+K13479+K13480,K13481+K13482,K11177+K11178+K13483)
M00959	KEGG	Guanine ribonucleotide degradation, GMP => Urate	(K01081,K19970,K11751,K03787,K02566,K08693,K20881) (K03783,K03784,K09913,K05810) K01487 (K00106,K00087+K13479+K13480,K13481+K13482,K11177+K11178+K13483)
M00960	KEGG	Lysine degradation, bacteria, L-lysine => D-lysine => succinate	(K25316,K25317) K26064 K13609 K26065 K26061 K26062 K25986 K26063 K15737
M00961	KEGG	Betacyanin biosynthesis, L-tyrosine => amaranthin	K26037 K15777
M00962	KEGG	Psilocybin biosynthesis, tryptophan => psilocybin	K22433 K22434 K22435 K22436
M00963	KEGG	Chanoclavine aldehyde biosynthesis, tryptophan => chanoclavine-I aldehyde	K14130 K18884 K17746
M00964	KEGG	Fumigaclavine biosynthesis, chanoclavine-I aldehyde => fumigaclavine C	K19182 K19183 -- K19184 K14135
M00965	KEGG	Vindoline biosynthesis, tabersonine => vindoline	K12696 K21895 K22365 K22323 K21896 K12697 K12698
M00966	KEGG	Equol biosynthesis, daidzein => equol	K26069 K26175 K26070 K26071
M00967	KEGG	Flavone degradation, luteolin/apigenin => DHCA/phloretate	K26176 K26178 K22906
M00968	KEGG	Pentose bisphosphate pathway (nucleoside degradation), archaea, nucleoside/NMP => 3-PGA/glycerone phosphate	(((K00757,K26211,K26212) (K21056,K26208)),K18931) K18237 (K01601,(K26210 K01636))
MF0001	GMM	ethanol production (formate pathway)	K00656 (K00132,K04072,K04073) (K00001,K00121,K04072,K11440,K13953,K13954) 
MF0002	GMM	ethanol production (CO2 pathway) 	K01568 (K00001,K00121,K04072,K11440,K13953,K13954) 
MF0003	GMM	acetylglucosamine degradation	((K02802+K02803+K02804),K00884) (K01443,K02079) (K02564,K01504) 
MF0004	GMM	putrescine degradation	((K00137+K09251),(K00137+K12256),(K00137+K03343),(K09470+K09471+K09472+K09473)) 
MF0005	GMM	acetylneuraminate and acetylmannosamine degradation	K01639 ((K00885+K01788),K13967) 
MF0006	GMM	urea degradation	((K01941+K01457),(K01428+K01429+K01430),K14048) 
MF0007	GMM	phenylalanine degradation	(K00832,K00812,K00813,K11358,K00817) (K00146,K00129) 
MF0008	GMM	tyrosine degradation (hydroxyphenylacetaldehyde pathway)	(K00832,K00812,K00813,K11358,K00817) (K00129,K00055) 
MF0009	GMM	tryptophan degradation	K01667 
MF0010	GMM	tyrosine degradation (phenol pathway)	K01668 
MF0011	GMM	aspartate degradation (oxaloacetate pathway)	(K00812,K00813,K11358) 
MF0012	GMM	aspartate degradation (fumarate pathway)	K01744 
MF0013	GMM	glutamate degradation (crotonyl-CoA pathway)	(K00260,K15371,K00261,K00262) K00109 ((K01039+K01040)) K01726 K01615 
MF0014	GMM	glutamate degradation (4-aminobutanoate pathway)	K01580 
MF0015	GMM	glutamate degradation (methylaspartate pathway)	K01846 K04835 
MF0016	GMM	glycine degradation	(K00281,(K00282+K00283)) K00605 K00382 
MF0017	GMM	alanine degradation (racemase pathway)	K01775 K00285 
MF0018	GMM	proline degradation (glutamate pathway)	((K00318+K00294),K13821) 
MF0019	GMM	proline degradation (aminopentanoate pathway)	K01777 ((K10793+K10794+K10795+K10796)) 
MF0020	GMM	valine degradation	K00826 ((K00186+K00187+K00188+K00189),(K00166+K00167+K09699+K00382),(K11381+K09699+K00382)) (K00248,K00249,K09478,K11410) (K01692,K01782,K01825) (K00020,K01782,K01825,(K07547+K07548),K15016) ((K00140+K00822),(K00140+K13524),(K00140+K07250)) 
MF0021	GMM	leucine degradation	K00826 ((K00186+K00187+K00188+K00189),(K00166+K00167+K09699+K00382),(K11381+K09699+K00382)) (K00249,K00253) ((K01968+K01969)) K13766 K01640 
MF0022	GMM	isoleucine degradation	K00826 ((K00186+K00187+K00188+K00189),(K00166+K00167+K09699+K00382),(K11381+K09699+K00382)) (K00248,K00249,K09478,K11410) (K01692,K01782,K01825) (K01782,K01825,(K07547+K07548),K15016) (K00626,K00632,K07508) 
MF0023	GMM	methionine degradation (cysteine pathway)	K00789 K00558 K01251 
MF0024	GMM	methionine degradation (mercaptan pathway)	K01761 
MF0025	GMM	alanine degradation (glutamate pathway)	K00814 K00259 
MF0026	GMM	cysteine biosynthesis/homocysteine degradation	(K01697,K10150) K01758 
MF0027	GMM	cysteine degradation	(K01758,K01760) 
MF0028	GMM	serine degradation	(K01752,K01753) 
MF0029	GMM	threonine degradation (glycine pathway)	((K00060+K00639),(K01620+K00132),(K01620+K04072),(K01620+K04073)) 
MF0030	GMM	threonine degradation (formate pathway)	K01754 K00656 
MF0031	GMM	asparagine degradation	K01424 
MF0032	GMM	glutamine degradation (ammonia pathway)	K01425 
MF0033	GMM	cysteine degradation (mercaptopyruvate pathway)	((K00812+K01011),(K00813+K01011),(K11358+K01011)) 
MF0034	GMM	glutamine degradation (oxoglutarate pathway)	((K00265+K00266)) 
MF0035	GMM	arginine degradation (agmatine deiminase pathway)	(K01583,K01584,K01585,K02626) ((K10536+K12251)) 
MF0036	GMM	arginine degradation (ornithine decarboxylase pathway)	K01476 K01581 
MF0037	GMM	arginine degradation (AST/succinyltransferase pathway)	K00673 K01484 K00840 K06447 K05526 
MF0038	GMM	arginine degradation (arginine:pyruvate transaminase/4-aminobutyrate pathway)	K12252 K12253 K12254 K12255 
MF0039	GMM	lysine fermentation to acetate and butyrate ((3,6)-diaminohexanoate pathway)	K01843 K01844 K00248 K01036 
MF0040	GMM	lysine degradation (cadaverine pathway)	K01582 
MF0041	GMM	histidine degradation	K01745 K01712 K01468 (K01479,(K05603+K01458),(K00603+K13990)) 
MF0042	GMM	4-aminobutyrate degradation	(K00823,K07250,K13524) ((K00043+K14534),K00135) 
MF0043	GMM	arginine degradation (agmatinase pathway)	(K01583,K01584,K01585,K02626) K01480 
MF0044	GMM	glycocholate degradation	K01442 K00076 
MF0045	GMM	trehalose degradation	(K03731,K01226,K01194,K05342) 
MF0046	GMM	sucrose degradation	K01193 K00847 
MF0047	GMM	lactose and galactose degradation (PTS)	((K02786+K02787+K02788)) K01220 K01819 K00917 (K08302,K01635) 
MF0048	GMM	lactose degradation	(K12111,K01190,K12308) 
MF0049	GMM	maltose degradation	K00691 K01838 
MF0050	GMM	melibiose degradation	(K07406,K07407) 
MF0051	GMM	sucrose degradation (Actinobacteria)	K00690 K00847 K01792 K01835 
MF0052	GMM	chondroitin sulfate and dermatan sulfate degradation	K08961 
MF0053	GMM	allose degradation	K00881 K01808 
MF0054	GMM	arabinose degradation	K01804 
MF0055	GMM	xylose degradation	K01805 K00854 
MF0056	GMM	galactose degradation (Leloir pathway)	K01785 K00849 K00965 K01784 K01838 
MF0057	GMM	alpha-D-glucose and alpha-D-glucose 1-phosphate degradation	K00117 K00845 K01053 K01085 K01792 K01835 
MF0058	GMM	fructose degradation	K00882 
MF0059	GMM	rhamnose degradation	K01813 K00848 K01629 K01803 
MF0060	GMM	ribose degradation	K00852 
MF0061	GMM	mannose degradation	K01809 
MF0062	GMM	starch degradation	(K01176,K07405) (K01200,K01208) (K00688,K00705,K01187,K12047,K01178,K01182,K01214) 
MF0063	GMM	fructan degradation	K03332 
MF0064	GMM	pectin degradation	K01051 K01184 K01213 
MF0065	GMM	pectin degradation - 5-dehydro-4-deoxy-D-glucuronate degradation	(K01728,K01731) K01730 K01815 K00874 K01625 
MF0066	GMM	glycogen metabolism	K00975 K00703 K00700 K00688 K01187 (K01196,K00705) 
MF0067	GMM	PHB production	K00023 K03821 
MF0068	GMM	glucarate degradation	K01706 ((K01707+K13877),(K00042+K01630+K11529)) 
MF0069	GMM	galactarate degradation	K01708 ((K01707+K13877),(K00042+K01630+K11529)) 
MF0070	GMM	galactonate degradation	K01684 K00883 K01631 
MF0071	GMM	D-galacturonate degradation	K01812 K00041 K01685 K00874 
MF0072	GMM	ribitol degradation	K00039 K00875 K01783 
MF0073	GMM	sorbitol degradation (dehydrogenase)	K00008 
MF0074	GMM	mannitol degradation	K00009 
MF0075	GMM	sorbitol degradation (phosphotransferase)/sorbose degradation	K00068 
MF0076	GMM	arabitol degradation	K00007 K00854 
MF0077	GMM	galactitol degradation	K00094 K00917 (K01635,K08302) K01803 
MF0078	GMM	xylitol degradation	K05351 K00854 
MF0079	GMM	bifidobacterium shunt	K01632 K00616 K00615 (K01807,K01808) K01783 K01621 
MF0080	GMM	Glycolysis (preparatory phase)	(K00844,K00845) (K01810,K06859,K13810) K00850 (K01623,K01624) K01803 
MF0081	GMM	Glycolysis (pay-off phase)	(K00134,K00150) K00927 (K01834,K01837) K01689 K00873 
MF0082	GMM	pentose phosphate pathway (oxidative branch)	K00036 (K01057,K07404) K00033 
MF0083	GMM	pyruvate dehydrogenase complex	((K00161+K00162),K00163) K00382 K00627 
MF0084	GMM	pyruvate:ferredoxin oxidoreductase	((K00169+K00170+K00171+K00172)) 
MF0085	GMM	pyruvate:formate lyase	K00656 
MF0086	GMM	TCA cycle	K01647 (K01681,K01682) (K00031,K00030) ((K00164+K00658+K00382)) ((K01902+K01903)) ((K00239+K00240+K00241+K00242),(K00244+K00245+K00246+K00247)) (K01676,K01679,(K01677+K01678)) (K00024,K00116) 
MF0087	GMM	TCA cycle (Mycobacterium pathway)	K01647 (K01681,K01682) (K00031,K00030) K01616 K01637 K01638 ((K00239+K00240+K00241+K00242),(K00244+K00245+K00246+K00247)) K00024 
MF0088	GMM	TCA cycle (Helicobacter pathway)	K01647 (K01681,K01682) (K00031,K00030) ((K00174+K00175+K00176+K00177)) (K01027,(K01028+K01029)) (K01676,K01679,(K01677+K01678)) K00116 
MF0089	GMM	Entner-Doudoroff pathway I	K01690 K01625 
MF0090	GMM	pentose phosphate pathway (non-oxidative branch)	(K01807,K01808) K01783 K00615 (K00616,K13810) 
MF0091	GMM	beta-D-glucuronide and D-glucuronate degradation	K00040 K00874 K01195 K01686 K01812 
MF0092	GMM	kdo2-lipid A synthesis	K00677 K02535 K02536 K03269 K00748 K00912 K02527 K02517 K02560 
MF0093	GMM	homoacetogenesis	((K05299+K15022)) K01938 K01491 K00297 K15023 (K00191,(K00192+K14138),(K00196+K14138),(K00198+K14138),(K03518+K03519+K03520+K14138)) 
MF0094	GMM	hydrogen metabolism	(K00532,(K00533+K00534+K06441),K00436) 
MF0095	GMM	NADH:ferredoxin oxidoreductase	K00529 
MF0096	GMM	methane oxidation	((K16154+K16155+K16156),(K16157+K16158+K16159+K16160+K16161),K08684) 
MF0097	GMM	Methanogenesis - methyl-coM	((K00399+K00400+K00401+K00402+K03421+K03422)) 
MF0098	GMM	methanogenesis from carbon dioxide	((K00200+K00201+K00202+K00203+K00204+K00205+K11261+K11260)) K00672 K01499 K00319 K00320 ((K00440+K00441+K00443)) ((K00577+K00578+K00579+K00580+K00581+K00582+K00583+K00584)) 
MF0099	GMM	methanol conversion	(K04480,K14080,K14081) 
MF0100	GMM	Sulfate reduction (dissimilatory)	(K13811,K00958,K00955,(K00957+K00956)) ((K00394+K00395)) ((K11180+K11181)) 
MF0101	GMM	Sulfate reduction (assimilatory)	(K13811,(K00958+K00860),(K00955+K00957),(K00956+K00957+K00860)) K00390 ((K00380+K00381),K00392) 
MF0102	GMM	mucin degradation	K01186 K05970 (K01132,K01135,K01137,K01205) (K01207,K12373) (K01205,K01207,K12373,K01227,K13714) K01206 
MF0103	GMM	nitrate reduction (assimilatory)	(K00366,K00360,K15875) (K00367,(K00362+K00363)) K01915 K00262 
MF0104	GMM	nitrate reduction (dissimilatory)	(K03385,K05904) 
MF0105	GMM	nitrate reduction (denitrification)	((K00370+K00371+K00374+K00373+K15878+K15879),(K08345+K08346+K08347+K08361),(K02567+K02568)) (K00368,K15864) ((K04561+K02305)) K00376 
MF0106	GMM	anaerobic fatty acid beta-oxidation	K06076 K12507 K06445 ((K00632+K01782)) 
MF0107	GMM	glycerol degradation (propanediol pathway)	((K06120+K06121+K06122)) K00086 
MF0108	GMM	glycerol degradation (dihydroxyacetone pathway)	K00005 K00863 K01803 
MF0109	GMM	glycerol degradation (glycerol kinase pathway)	K00864 K01126 (K00111,(K00112+K00113)) K01803 
MF0110	GMM	glyoxylate bypass	K01647 (K01681,K01682) K01637 K00024 (K01596,K01610) 
MF0111	GMM	triacylglycerol degradation	K01046 K01054 
MF0112	GMM	acetate to acetyl-CoA	K01895 
MF0113	GMM	acetyl-CoA to acetate	((K00625+K00925),K01905,K01067) 
MF0114	GMM	acetyl-CoA to crotonyl-CoA	K00626 (K00023,K01782,K01825,K07516,(K07547+K07548),K15016) (K01715,K01692,K01782,K01825,K13767) 
MF0115	GMM	Crotonyl-coA from succinate	((K01902+K01903)) K15038 K14465 K14466 K14534 
MF0116	GMM	butyrate production via transferase	(K00248,K10783) ((K01034+K01035)) 
MF0117	GMM	butyrate production via kinase	(K00248,K10783) K00634 K00929 
MF0118	GMM	formate conversion	(K00122,(K00123+K00124+K00125+K00126+K00127),(K08348+K08349+K08350),K05299) 
MF0119	GMM	lactate production	(K00016,K03777,K03778) 
MF0120	GMM	lactate consumption	(K00101,K00102) 
MF0121	GMM	propionate production (acrylate pathway)	K01026 (K00249,K00224) 
MF0122	GMM	propionate production (succinate pathway)	((K01902+K01903)) (K01847,K01849,K01848,K11942) K05606 (K03416,K11264) 
MF0123	GMM	propionate production (propanediol pathway)	(K00011,K00048) ((K01699+K13919+K13920)) ((K00086+K13922),(K13921+K13922)) 
MF0124	GMM	Fucose degradation	K01818 K00879 K01628 K01803 
MF0125	GMM	propionate production via kinase	(K13788,K13923) K00932 
MF0126	GMM	propionate production via transferase	K01026 
MF0127	GMM	Succinate production	(K01596,K01610,(K00873+K01958),(K00873+K01959+K01960)) (K00024,K00116,K00051) (K01676,(K01677+K01678),K01679) ((K00239+K00240+K00241+K00242),(K00244+K00245+K00246+K00247)) 
MF0128	GMM	Propionate conversion to succinate	K01908 K01659 K01720 K01682 K03417 
MF0129	GMM	catalase	(K00429,K03781,K03782) 
MF0130	GMM	peroxidase	(K05910,K00428,K03782,K00432,K00433,K03386,K03564,K11065,K07223) 
MF0131	GMM	superoxide dismutase	(K00518,K04564,K04565) 
MF0132	GMM	superoxide reductase	K05919 
MF0133	GMM	menaquinone production	((K01851+K02551+K08680+K02549+K01911+K01661+K12073),(K02361+K02551+K08680+K02549+K01911+K01661+K12073),(K02552+K02551+K08680+K02549+K01911+K01661+K12073),(K04781+K02551+K08680+K02549+K01911+K01661+K12073),(K11782+K11783+K11784+K11785)) (K02523,K00805) K02548 K03183 
MGB001	GBM	Serotonin synthesis I	COG2509 (K01593,COG0076) 
MGB002	GBM	Serotonin synthesis II	(K01593,COG0076) K00492 
MGB003	GBM	Melatonin synthesis	(bactNOG26316,proNOG30191) (K00543,COG0500) 
MGB004	GBM	Kynurenine synthesis	(K00453,K00463,bactNOG12453,COG3483) (K01432,K07130,COG1878) 
MGB005	GBM	Tryptophan synthesis	((K01657+K01658),K13497,K13501,K13503) (K00766,K13497) (K01817,K13498,K13501) (K01609,K13498,K13501) ((K01695+K01696),(K01695+K06001)) 
MGB006	GBM	Glutamate synthesis I	(K00261,K00262) 
MGB007	GBM	Glutamate synthesis II	((K00265+K00266),K00284) 
MGB008	GBM	Acetylcholine synthesis	(K00624,bactNOG82617,bactNOG02159) 
MGB009	GBM	Histamine synthesis	(K01590,TIGR00541,bactNOG05829,bactNOG16627) 
MGB010	GBM	Histamine degradation	(K00276,bactNOG08340,bactNOG01662) 
MGB011	GBM	Cortisol degradation	COG3959 bactNOG01844 COG1063 bactNOG03269 
MGB012	GBM	Dopamine synthesis	(K00505,TIGR01269,bactNOG14098,bactNOG20249) (K01593,K01592,TIGR03811,TIGR03812,COG0076) 
MGB013	GBM	Noradrenaline synthesis	NOG132553 
MGB014	GBM	Adrenaline synthesis	NOG133663 
MGB015	GBM	p-Cresol synthesis	((K18427+K18428),(K15760+K15761+K15762+K15763+K15764),K03150,bactNOG28876) 
MGB016	GBM	p-Cresol degradation	(K05797,K03380,(K00448+K00449),(TIGR02423+TIGR02422),(K00448+TIGR02422),(TIGR02423+K00449)) 
MGB017	GBM	IPA synthesis (Clostridium sporogenes pathway)	firmNOG04290 ((firmNOG00626+bactNOG07881+bactNOG15341)) 
MGB018	GBM	Kynurenine degradation	(K00486,bactNOG02592) 
MGB019	GBM	GABA degradation	(K07250,K14268,K00823,K13524,K00613,K16871) 
MGB020	GBM	GABA synthesis I	K09470 K09471 K09472 K09473 
MGB021	GBM	GABA synthesis II	K09251 K00137 
MGB022	GBM	GABA synthesis III	(K01580,bactNOG01793) 
MGB023	GBM	Dopamine degradation	(K01014,K00545,K00274,K00276,(K13371+K13372),bactNOG08340) 
MGB024	GBM	DOPAC synthesis	(K00274,K00276,(K13371+K13372),bactNOG08340) (K00128,K00129,COG1012) 
MGB025	GBM	Nitric oxide synthesis I (NO synthase)	(K00491,bactNOG12836,bactNOG51678) 
MGB026	GBM	Nitric oxide synthesis II (nitrite reductase)	(K00368,K15864,bactNOG10247,COG3303) 
MGB027	GBM	Nitric oxide degradation I (NO dioxygenase)	(K05916,bactNOG05056,bactNOG36984) 
MGB028	GBM	Nitric oxide degradation II (NO reductase)	((K04561+K02305),(bactNOG03766+bactNOG18192),(K04561+bactNOG18192),(bactNOG03766+K02305)) 
MGB029	GBM	ClpB (ATP-dependent chaperone protein)	(K03695,TIGR03346,COG0542) 
MGB030	GBM	Polysaccharide A	bactNOG00014 bactNOG18519 (bactNOG24711,bactNOG18630,bactNOG31116) 
MGB031	GBM	17-beta-Estradiol degradation	(COG0300,K07124) 
MGB032	GBM	Quinolinic acid synthesis	((K03517+K00278),(TIGR00550+TIGR00551),(bactNOG02239+COG0029),(K03517+TIGR00551),(K03517+COG0029),(TIGR00550+K00278),(TIGR00550+COG0029),(bactNOG02239+K00278),(bactNOG02239+TIGR00551)) 
MGB033	GBM	Quinolinic acid degradation	(K00767,TIGR00078,bactNOG00441) (K00969,bactNOG30464,bactNOG69335) (K01916,K01950,TIGR00552,COG0171) 
MGB034	GBM	Isovaleric acid synthesis I (KADH pathway)	(K00826,TIGR01122,TIGR01123,COG0115) ((K00166+K00167),K11381) K09699 (K00382,TIGR01350) (K01073,K10806,bactNOG27043) 
MGB035	GBM	Isovaleric acid synthesis II (KADC pathway)	(K00826,TIGR01122,TIGR01123,COG0115) (K01568,COG3961) (K00128,bactNOG00852) 
MGB036	GBM	S-Adenosylmethionine (SAM) synthesis	(K00789,TIGR01034,bactNOG02937) 
MGB037	GBM	Inositol synthesis	(K01858,bactNOG06811) (K01092,K18649,COG0483) 
MGB038	GBM	Inositol degradation	(K00010,TIGR04380,bactNOG07153) 
MGB039	GBM	g-Hydroxybutyric acid (GHB) degradation	(K00043,K08318,K18120,bactNOG10565) 
MGB040	GBM	Menaquinone synthesis (vitamin K2) I	(K01851,K02361,K02552,K04781) K02551 K08680 K02549 K01911 K01661 (K12073,K19222) (K02523,K00805) K02548 K03183 
MGB041	GBM	Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)	K11782 K11783 K11784 K11785 K02548 K03183 
MGB042	GBM	PUFAs synthesis (AA, EPA, DHA)	((bactNOG04578+bactNOG62245+bactNOG02194+bactNOG48307),(COG3321+bactNOG02194+bactNOG48307)) 
